label,linewidth,density,lineheight
4u-Gemunu,0.17111,0.55711,0.4888
4u-Gemunu,0.18,0.64118,0.70389
4u-Gemunu,0.22182,0.60884,0.56978
4u-Gemunu,0.18,0.62192,0.64441
4u-Gemunu,0.18,0.61012,0.7407
4u-Gemunu,0.1425,0.63085,0.86038
4u-Gemunu,0.184,0.64226,0.76667
4u-Gemunu,0.24286,0.64029,0.73669
4u-Gemunu,0.48,0.4086,1
4u-Gemunu,0.172,0.62638,0.69454
4u-Gemunu,0.58,0.54731,0.41494
4u-Gemunu,0.18167,0.63206,0.63473
4u-Gemunu,0.14667,0.59664,0.73684
4u-Gemunu,0.36,0.56803,0.46997
4u-Gemunu,0.21273,0.61559,0.54902
4u-Gemunu,0.18286,0.61367,0.60474
4u-Gemunu,0.18444,0.58048,0.57875
4u-Gemunu,0.20857,0.51818,0.45556
4u-Gemunu,0.17111,0.54943,0.4888
4u-Gemunu,0.19333,0.5853,0.49667
4u-Gemunu,0.21467,0.65539,0.59816
4u-Gemunu,0.135,0.5173,0.6125
4u-Gemunu,0.225,0.54386,0.41737
4u-Gemunu,0.1725,0.64824,0.70215
4u-Gemunu,0.27041,0.62966,0.5788
4u-Gemunu,0.18968,0.64083,0.60528
4u-Gemunu,0.35714,0.6095,0.50609
4u-Gemunu,0.17959,0.61023,0.61481
4u-Gemunu,0.23469,0.53215,0.51803
4u-Gemunu,0.59184,0.56365,0.41494
4u-Gemunu,0.1744,0.6105,0.67451
4u-Gemunu,0.2585,0.61533,0.55621
4u-Gemunu,0.16327,0.63471,0.60478
4u-Gemunu,0.17739,0.63614,0.70821
4u-Gemunu,0.22449,0.57983,0.68763
4u-Gemunu,0.27959,0.60148,0.52443
4u-Gemunu,0.16122,0.61228,0.69136
4u-Gemunu,0.236,0.61634,0.49454
4u-Gemunu,0.18,0.6225,0.70389
4u-Gemunu,0.14,0.58291,0.7094
4u-Gemunu,0.21333,0.58419,0.44678
4u-Gemunu,0.27556,0.57258,0.50386
4u-Gemunu,0.17429,0.59051,0.55816
4u-Gemunu,0.19,0.62283,0.66204
4u-Gemunu,0.17667,0.58553,0.74641
4u-Gemunu,0.22857,0.52711,0.39486
4u-Gemunu,0.228,0.61122,0.58263
4u-Gemunu,0.30333,0.5673,0.49374
4u-Gemunu,0.375,0.56173,0.44812
4u-Gemunu,0.22857,0.57238,0.51939
4u-Gemunu,0.16,0.61209,0.60694
4u-Gemunu,0.24222,0.5609,0.48889
4u-Gemunu,0.18286,0.6208,0.60474
4u-Gemunu,0.17667,0.57875,0.70704
4u-Gemunu,0.58,0.54731,0.41494
4u-Gemunu,0.15556,0.59871,0.625
4u-Gemunu,0.23333,0.60008,0.55478
4u-Gemunu,0.58,0.56365,0.41494
4u-Gemunu,0.274,0.60148,0.52443
4u-Gemunu,0.158,0.61678,0.69136
4u-Gemunu,0.16933,0.62575,0.74455
4u-Gemunu,0.18667,0.5792,0.60596
4u-Gemunu,0.19273,0.60284,0.52614
4u-Gemunu,0.236,0.60858,0.49454
4u-Gemunu,0.18444,0.5943,0.57875
4u-Gemunu,0.23,0.56923,0.49588
4u-Gemunu,0.48,0.38384,1
4u-Gemunu,0.24222,0.55732,0.48889
4u-Gemunu,0.2225,0.59872,0.63091
4u-Gemunu,0.292,0.51653,0.43529
4u-Gemunu,0.176,0.57602,0.54288
4u-Gemunu,0.15333,0.65799,0.65679
4u-Gemunu,0.16,0.59892,0.66505
4u-Gemunu,0.17,0.59477,0.49877
4u-Gemunu,0.20857,0.58814,0.61424
4u-Gemunu,0.28,0.54478,0.53935
4u-Gemunu,0.195,0.48817,0.3906
4u-Gemunu,0.195,0.48817,0.3906
4u-Gemunu,0.16286,0.56289,0.76316
4u-Gemunu,0.16118,0.63062,0.68689
4u-Gemunu,0.2325,0.54878,0.39971
4u-Gemunu,0.20571,0.63471,0.60978
4u-Gemunu,0.14333,0.5258,0.39774
4u-Gemunu,0.23,0.51754,0.38725
4u-Gemunu,0.1775,0.62458,0.6035
4u-Gemunu,0.23333,0.56667,0.86854
4u-Gemunu,0.36,0.57383,0.46997
4u-Gemunu,0.17333,0.6047,0.46135
4u-Gemunu,0.26364,0.55668,0.42552
4u-Gemunu,0.2075,0.62321,0.57879
4u-Gemunu,0.34,0.54286,0.49383
4u-Gemunu,0.27429,0.58368,0.48983
4u-Gemunu,0.1975,0.58879,0.4779
4u-Gemunu,0.184,0.6192,0.67087
4u-Gemunu,0.185,0.55983,0.56481
4u-Gemunu,0.58,0.54731,0.41494
4u-Gemunu,0.15051,0.60042,0.65176
4u-Gemunu,0.14796,0.55147,0.75962
4u-Gemunu,0.18367,0.53676,0.54861
4u-Gemunu,0.18027,0.60058,0.64817
4u-Gemunu,0.18367,0.55147,0.63848
4u-Gemunu,0.15816,0.58602,0.65972
4u-Gemunu,0.17784,0.64668,0.76122
4u-Gemunu,0.18027,0.56937,0.65385
4u-Gemunu,0.15193,0.58259,0.71726
4u-Gemunu,0.17007,0.56378,0.58417
4u-Gemunu,0.14286,0.59405,0.72123
4u-Gemunu,0.15743,0.60687,0.6688
4u-Gemunu,0.18027,0.59473,0.68485
4u-Gemunu,0.14694,0.58643,0.71342
4u-Gemunu,0.205,0.51437,0.35847
4u-Gemunu,0.19,0.58288,0.65556
4u-Gemunu,0.58,0.5395,0.41494
4u-Gemunu,0.245,0.56863,0.59346
4u-Gemunu,0.3,0.55882,0.53922
4u-Gemunu,0.375,0.52982,0.85586
4u-Gemunu,0.14667,0.6328,0.73684
4u-Gemunu,0.176,0.58249,0.61481
4u-Gemunu,0.1475,0.6363,0.58907
4u-Gemunu,0.24909,0.59064,0.45734
4u-Gemunu,0.21,0.61156,0.61149
4u-Gemunu,0.17714,0.60424,0.59754
4u-Gemunu,0.36,0.56803,0.46997
4u-Gemunu,0.192,0.61785,0.68335
4u-Gemunu,0.28,0.54478,0.53935
4u-Gemunu,0.18,0.61791,0.58272
4u-Gemunu,0.15176,0.60533,0.63542
4u-Gemunu,0.57,0.59761,0.47927
4u-Gemunu,0.23,0.53363,0.50192
4u-Gemunu,0.2575,0.61133,0.48903
4u-Gemunu,0.21714,0.54871,0.52545
4u-Gemunu,0.16571,0.59628,0.56952
4u-Gemunu,0.16857,0.62539,0.73581
4u-Gemunu,0.172,0.65695,0.68477
4u-Gemunu,0.48,0.4086,1
4u-Gemunu,0.28,0.60098,0.50135
4u-Gemunu,0.18167,0.62796,0.63473
4u-Gemunu,0.2025,0.61562,0.56867
4u-Gemunu,0.15333,0.51222,0.38201
4u-Gemunu,0.36,0.57383,0.46997
4u-Gemunu,0.265,0.58655,0.5091
4u-Gemunu,0.23,0.55556,0.50192
4u-Gemunu,0.375,0.56173,0.44812
4u-Gemunu,0.21,0.63345,0.47253
4u-Gemunu,0.36,0.57383,0.46997
4u-Gemunu,0.29143,0.61213,0.5265
4u-Gemunu,0.23429,0.57771,0.5902
4u-Gemunu,0.2875,0.56319,0.47598
4u-Gemunu,0.19333,0.63,0.72822
4u-Gemunu,0.48,0.38384,1
4u-Gemunu,0.20182,0.61006,0.60281
4u-Gemunu,0.173,0.60491,0.5912
4u-Gemunu,0.14571,0.63653,0.69503
4u-Gemunu,0.16933,0.6293,0.6389
4u-Gemunu,0.23,0.6129,0.51646
4u-Gemunu,0.15429,0.61254,0.60761
4u-Gemunu,0.21857,0.6242,0.51944
4u-Gemunu,0.25,0.59335,0.55272
4u-Gemunu,0.21,0.52851,0.39295
4u-Gemunu,0.16571,0.59456,0.61869
4u-Gemunu,0.25,0.56401,0.48916
4u-Gemunu,0.155,0.56807,0.67989
4u-Gemunu,0.1475,0.65146,0.58907
4u-Gemunu,0.48,0.43678,1
4u-Gemunu,0.196,0.59672,0.56287
4u-Gemunu,0.1475,0.6363,0.58907
4u-Gemunu,0.25067,0.62195,0.58982
4u-Gemunu,0.15818,0.61683,0.48243
4u-Gemunu,0.25,0.58487,0.55272
4u-Gemunu,0.2175,0.60406,0.62274
4u-Gemunu,0.176,0.55547,0.60951
4u-Gemunu,0.172,0.60662,0.67572
4u-Gemunu,0.20889,0.60486,0.58131
4u-Gemunu,0.14,0.60159,0.59259
4u-Gemunu,0.23667,0.59798,0.36741
4u-Gemunu,0.14,0.58052,0.75
4u-Gemunu,0.23,0.5267,0.50192
4u-Gemunu,0.28,0.58632,0.50135
4u-Gemunu,0.21333,0.60284,0.45194
4u-Gemunu,0.23667,0.59169,0.36741
4u-Gemunu,0.18167,0.60702,0.66106
4u-Gemunu,0.176,0.60774,0.53632
4u-Gemunu,0.19818,0.57497,0.58309
4u-Gemunu,0.15143,0.59259,0.70299
4u-Gemunu,0.19333,0.64984,0.72822
4u-Gemunu,0.58,0.5319,0.41494
4u-Gemunu,0.20857,0.58814,0.61424
4u-Gemunu,0.188,0.60862,0.61353
4u-Gemunu,0.16571,0.65638,0.7342
4u-Gemunu,0.19091,0.59519,0.50746
4u-Gemunu,0.16,0.61209,0.60694
4u-Gemunu,0.164,0.62167,0.7003
4u-Gemunu,0.18571,0.62092,0.71024
4u-Gemunu,0.36,0.59195,0.46997
4u-Gemunu,0.155,0.56007,0.67989
4u-Gemunu,0.18727,0.61612,0.72222
4u-Gemunu,0.24857,0.58444,0.54459
4u-Gemunu,0.18,0.60176,0.63957
4u-Gemunu,0.23,0.55556,0.50192
4u-Gemunu,0.265,0.58655,0.5091
4u-Gemunu,0.28,0.52015,0.40679
4u-Gemunu,0.188,0.60862,0.61353
4u-Gemunu,0.158,0.65614,0.75584
4u-Gemunu,0.17286,0.59714,0.61535
4u-Gemunu,0.248,0.54057,0.3559
4u-Gemunu,0.1725,0.65478,0.70215
4u-Gemunu,0.17,0.5525,0.56591
4u-Gemunu,0.232,0.64431,0.61792
4u-Gemunu,0.24,0.59585,0.55136
4u-Gemunu,0.16857,0.62539,0.73581
4u-Gemunu,0.255,0.53858,0.36724
4u-Gemunu,0.232,0.64431,0.61792
4u-Gemunu,0.21647,0.59576,0.53806
4u-Gemunu,0.15647,0.59635,0.622
4u-Gemunu,0.18857,0.58599,0.5724
4u-Gemunu,0.2175,0.56727,0.50899
4u-Gemunu,0.25,0.55584,0.48916
4u-Gemunu,0.36,0.57975,0.46997
4u-Gemunu,0.276,0.59314,0.52941
4u-Gemunu,0.18667,0.60476,0.58754
4u-Gemunu,0.26571,0.53776,0.45038
4u-Gemunu,0.1625,0.56218,0.63131
4u-Gemunu,0.19714,0.57093,0.60741
4u-Gemunu,0.158,0.65614,0.75584
4u-Gemunu,0.17667,0.59314,0.74465
4u-Gemunu,0.17286,0.63459,0.73502
4u-Gemunu,0.48,0.38384,1
4u-Gemunu,0.172,0.61674,0.69454
4u-Gemunu,0.28,0.59113,0.50135
4u-Gemunu,0.18167,0.61596,0.63473
4u-Gemunu,0.15647,0.59367,0.622
4u-Gemunu,0.17778,0.5515,0.55892
4u-Gemunu,0.2,0.53979,0.58456
4u-Gemunu,0.176,0.50728,0.40385
4u-Gemunu,0.58,0.581,0.41494
4u-Gemunu,0.26,0.52206,0.6738
4u-Gemunu,0.16667,0.62443,0.7811
4u-Gemunu,0.22857,0.53136,0.39486
4u-Gemunu,0.22182,0.59589,0.56798
4u-Gemunu,0.206,0.59135,0.60265
4u-Gemunu,0.188,0.63725,0.61603
4u-Gemunu,0.255,0.56349,0.57
4u-Gemunu,0.2,0.56713,0.4459
4u-Gemunu,0.155,0.56007,0.67989
4u-Gemunu,0.176,0.58259,0.65826
4u-Gemunu,0.1625,0.58642,0.63757
4u-Gemunu,0.146,0.55082,0.61176
4u-Gemunu,0.25,0.57749,0.60526
4u-Gemunu,0.27143,0.53699,0.46003
4u-Sawana,0.052,0.24245,0.18786
4u-Sawana,0.051429,0.29784,0.19059
4u-Sawana,0.057778,0.24356,0.19262
4u-Sawana,0.056,0.23846,0.12587
4u-Sawana,0.06375,0.2605,0.18168
4u-Sawana,0.074545,0.28071,0.18992
4u-Sawana,0.066,0.26985,0.18256
4u-Sawana,0.063333,0.29538,0.19328
4u-Sawana,0.073333,0.25726,0.18199
4u-Sawana,0.067273,0.26742,0.19118
4u-Sawana,0.073333,0.25726,0.18199
4u-Sawana,0.06,0.25562,0.19893
4u-Sawana,0.06,0.27358,0.19444
4u-Sawana,0.062092,0.27765,0.17733
4u-Sawana,0.061625,0.26319,0.19485
4u-Sawana,0.05767,0.27861,0.20274
4u-Sawana,0.06328,0.27218,0.19129
4u-Sawana,0.060606,0.28919,0.20755
4u-Sawana,0.078431,0.24801,0.23171
4u-Sawana,0.056022,0.24255,0.19293
4u-Sawana,0.067538,0.2849,0.1977
4u-Sawana,0.058824,0.26163,0.21094
4u-Sawana,0.065359,0.26974,0.19048
4u-Sawana,0.07563,0.26032,0.22639
4u-Sawana,0.066047,0.28012,0.20592
4u-Sawana,0.05719,0.33009,0.22554
4u-Sawana,0.06,0.26986,0.19404
4u-Sawana,0.058182,0.25199,0.19096
4u-Sawana,0.06,0.27358,0.19444
4u-Sawana,0.055,0.3063,0.18596
4u-Sawana,0.0575,0.30475,0.2098
4u-Sawana,0.062222,0.26203,0.19562
4u-Sawana,0.056,0.23485,0.12587
4u-Sawana,0.068,0.27877,0.18301
4u-Sawana,0.06,0.18566,0.18137
4u-Sawana,0.063333,0.27353,0.18445
4u-Sawana,0.09,0.24332,0.23319
4u-Sawana,0.055556,0.26422,0.19263
4u-Sawana,0.063333,0.27096,0.19052
4u-Sawana,0.06,0.27639,0.1991
4u-Sawana,0.08,0.24844,0.22129
4u-Sawana,0.064286,0.27895,0.17092
4u-Sawana,0.062,0.29001,0.16782
4u-Sawana,0.057778,0.24989,0.18592
4u-Sawana,0.054286,0.21623,0.19608
4u-Sawana,0.058182,0.2537,0.19096
4u-Sawana,0.06,0.27353,0.16975
4u-Sawana,0.075789,0.30196,0.19802
4u-Sawana,0.055,0.22865,0.19924
4u-Sawana,0.062222,0.25289,0.18301
4u-Sawana,0.069091,0.28212,0.16963
4u-Sawana,0.062389,0.29137,0.19643
4u-Sawana,0.055258,0.2723,0.19572
4u-Sawana,0.054902,0.26431,0.1924
4u-Sawana,0.05098,0.24615,0.2025
4u-Sawana,0.058824,0.28125,0.21094
4u-Sawana,0.088235,0.24519,0.24306
4u-Sawana,0.060332,0.28707,0.20417
4u-Sawana,0.057041,0.2723,0.18673
4u-Sawana,0.058824,0.29674,0.21429
4u-Sawana,0.058824,0.29741,0.20335
4u-Sawana,0.058824,0.2602,0.17279
4u-Sawana,0.077031,0.27805,0.21333
4u-Sawana,0.060606,0.29574,0.22775
4u-Sawana,0.058333,0.29137,0.18861
4u-Sawana,0.06,0.27358,0.19444
4u-Sawana,0.056,0.25643,0.19059
4u-Sawana,0.065714,0.24343,0.16852
4u-Sawana,0.066667,0.25094,0.19823
4u-Sawana,0.0625,0.28342,0.17143
4u-Sawana,0.066667,0.27504,0.18194
4u-Sawana,0.071429,0.27693,0.19786
4u-Sawana,0.057778,0.24356,0.19262
4u-Sawana,0.072308,0.29184,0.18842
4u-Sawana,0.054,0.26261,0.18768
4u-Sawana,0.08,0.25578,0.22386
4u-Sawana,0.0575,0.25678,0.18908
4u-Sawana,0.066667,0.27451,0.17647
4u-Sawana,0.068,0.25205,0.18073
4u-Sawana,0.062,0.29343,0.16782
4u-Sawana,0.071429,0.27722,0.20588
4u-Sawana,0.09,0.25092,0.23319
4u-Sawana,0.06,0.27728,0.194
4u-Sawana,0.065455,0.24872,0.18445
4u-Sawana,0.09,0.2549,0.23319
4u-Sawana,0.069333,0.28229,0.20666
4u-Sawana,0.058,0.2963,0.21008
4u-Sawana,0.069412,0.28563,0.20074
4u-Sawana,0.06,0.28017,0.18885
4u-Sawana,0.05875,0.3068,0.19666
4u-Sawana,0.058333,0.28788,0.18861
4u-Sawana,0.063181,0.26114,0.19205
4u-Sawana,0.04902,0.19754,0.12
4u-Sawana,0.058824,0.19141,0.19271
4u-Sawana,0.057041,0.25435,0.19577
4u-Sawana,0.058824,0.26316,0.20238
4u-Sawana,0.052288,0.24438,0.20353
4u-Sawana,0.062092,0.20833,0.12216
4u-Sawana,0.058824,0.29004,0.1851
4u-Sawana,0.056373,0.27348,0.20496
4u-Sawana,0.058824,0.275,0.45
4u-Sawana,0.058824,0.26227,0.20192
4u-Sawana,0.058824,0.26894,0.20192
4u-Sawana,0.058824,0.30924,0.18906
4u-Sawana,0.058824,0.30765,0.20058
4u-Sawana,0.053221,0.25821,0.20972
4u-Sawana,0.062745,0.28302,0.19609
4u-Sawana,0.062222,0.25844,0.18015
4u-Sawana,0.058182,0.28098,0.17183
4u-Sawana,0.062857,0.27288,0.20343
4u-Sawana,0.06,0.23493,0.11401
4u-Sawana,0.064,0.2656,0.18077
4u-Sawana,0.056364,0.27359,0.18424
4u-Sawana,0.08,0.24326,0.22129
4u-Sawana,0.057143,0.2764,0.20588
4u-Sawana,0.072308,0.26317,0.2023
4u-Sawana,0.058182,0.28082,0.17647
4u-Sawana,0.052,0.24723,0.17882
4u-Sawana,0.053333,0.26676,0.19534
4u-Sawana,0.06,0.2612,0.1585
4u-Sawana,0.066667,0.26222,0.18592
4u-Sawana,0.06,0.2181,0.18736
4u-Sawana,0.09,0.23968,0.23319
4u-Sawana,0.055556,0.32933,0.51795
4u-Sawana,0.056,0.24434,0.17892
4u-Sawana,0.06,0.26291,0.16955
4u-Sawana,0.09,0.24332,0.23319
4u-Sawana,0.062222,0.28444,0.17017
4u-Sawana,0.073333,0.26369,0.1935
4u-Sawana,0.061429,0.2798,0.18661
4u-Sawana,0.056,0.26134,0.2069
4u-Sawana,0.064706,0.29178,0.19082
4u-Sawana,0.068571,0.2467,0.18221
4u-Sawana,0.06,0.27538,0.19656
4u-Sawana,0.08,0.24844,0.22129
4u-Sawana,0.0525,0.29055,0.20728
4u-Sawana,0.067143,0.2756,0.21396
4u-Sawana,0.068,0.27184,0.18001
4u-Sawana,0.063333,0.29852,0.17561
4u-Sawana,0.066667,0.25988,0.18583
4u-Sawana,0.09,0.24332,0.23319
4u-Sawana,0.053333,0.28186,0.1991
4u-Sawana,0.052,0.28614,0.18529
4u-Sawana,0.053333,0.24872,0.17965
4u-Sawana,0.06,0.28824,0.1991
4u-Sawana,0.056,0.24434,0.17892
4u-Sawana,0.064,0.27406,0.1634
4u-Sawana,0.066154,0.28616,0.18876
4u-Sawana,0.053333,0.27017,0.20191
4u-Sawana,0.062667,0.27722,0.18998
4u-Sawana,0.08,0.24844,0.22129
4u-Sawana,0.051667,0.28884,0.20755
4u-Sawana,0.052,0.26381,0.18908
4u-Sawana,0.061905,0.27755,0.18717
4u-Sawana,0.057778,0.2861,0.19446
4u-Sawana,0.08,0.29758,0.23137
4u-Sawana,0.08,0.24755,0.18864
4u-Sawana,0.066,0.27563,0.18256
4u-Sawana,0.056,0.2552,0.18885
4u-Sawana,0.06,0.27332,0.19771
4u-Sawana,0.065,0.2787,0.20118
4u-Sawana,0.067692,0.28385,0.17301
4u-Sawana,0.06,0.18566,0.18137
4u-Sawana,0.072,0.26686,0.21324
4u-Sawana,0.063333,0.26597,0.19052
4u-Sawana,0.06,0.2639,0.18151
4u-Sawana,0.06,0.30415,0.19777
4u-Sawana,0.08,0.24844,0.22129
4u-Sawana,0.071111,0.24547,0.17402
4u-Sawana,0.08,0.25831,0.18864
4u-Sawana,0.08,0.25578,0.22386
4u-Sawana,0.06375,0.27451,0.17388
4u-Sawana,0.08,0.24844,0.22129
4u-Sawana,0.078182,0.28471,0.21497
4u-Sawana,0.072,0.26281,0.20949
4u-Sawana,0.066,0.25199,0.17647
4u-Sawana,0.073333,0.27694,0.18039
4u-Sawana,0.06,0.18566,0.18137
4u-Sawana,0.055714,0.28479,0.18599
4u-Sawana,0.06,0.27324,0.18706
4u-Sawana,0.06,0.27795,0.2018
4u-Sawana,0.069091,0.3182,0.48583
4u-Sawana,0.053333,0.29563,0.23162
4u-Sawana,0.06,0.19664,0.17647
4u-Sawana,0.06,0.20487,0.18137
4u-Sawana,0.056,0.27514,0.18137
4u-Sawana,0.056471,0.28252,0.18783
4u-Sawana,0.088,0.27206,0.24265
4u-Sawana,0.056,0.30882,0.16752
4u-Sawana,0.057143,0.24656,0.18576
4u-Sawana,0.056,0.23866,0.19853
4u-Sawana,0.056667,0.29826,0.20856
4u-Sawana,0.064,0.27721,0.1634
4u-Sawana,0.06,0.27399,0.20168
4u-Sawana,0.064,0.27721,0.1634
4u-Sawana,0.073,0.2684,0.19453
4u-Sawana,0.058571,0.27909,0.17865
4u-Sawana,0.088,0.27589,0.24265
4u-Sawana,0.076,0.25664,0.17936
4u-Sawana,0.065714,0.25145,0.16852
4u-Sawana,0.064,0.27718,0.1939
4u-Sawana,0.062222,0.29589,0.20856
4u-Sawana,0.065,0.25606,0.15546
4u-Sawana,0.062222,0.2953,0.11657
4u-Sawana,0.056667,0.27479,0.2
4u-Sawana,0.06,0.24416,0.18864
4u-Sawana,0.072,0.26905,0.21324
4u-Sawana,0.062667,0.25722,0.19039
4u-Sawana,0.088235,0.25298,0.24306
4u-Sawana,0.057516,0.2924,0.20833
4u-Sawana,0.058824,0.21477,0.11529
4u-Sawana,0.063725,0.26984,0.20037
4u-Sawana,0.058824,0.27035,0.19444
4u-Sawana,0.05719,0.27418,0.19915
4u-Sawana,0.078431,0.25618,0.23171
4u-Sawana,0.058824,0.26227,0.20192
4u-Sawana,0.061275,0.26989,0.1675
4u-Sawana,0.056645,0.32813,0.21289
4u-Sawana,0.065359,0.28398,0.20755
4u-Sawana,0.065359,0.26974,0.19048
4u-Sawana,0.062284,0.28827,0.20641
4u-Sawana,0.058824,0.2793,0.19595
4u-Sawana,0.061002,0.29467,0.12063
4u-Sawana,0.064,0.25191,0.17407
4u-Sawana,0.064286,0.29075,0.19412
4u-Sawana,0.071111,0.2811,0.19786
4u-Sawana,0.056923,0.28899,0.20356
4u-Sawana,0.06,0.24416,0.18864
4u-Sawana,0.066154,0.29096,0.1791
4u-Sawana,0.06,0.22163,0.1825
4u-Sawana,0.0625,0.28054,0.16063
4u-Sawana,0.063636,0.32593,0.20526
4u-Sawana,0.06625,0.26832,0.18372
4u-Sawana,0.053333,0.23972,0.19706
4u-Sawana,0.069091,0.28212,0.16963
4u-Sawana,0.062857,0.26166,0.17291
4u-Sawana,0.056667,0.30252,0.20856
4u-Sawana,0.055556,0.26471,0.19005
4u-Sawana,0.065,0.28143,0.20118
4u-Sawana,0.055,0.23445,0.19888
4u-Sawana,0.066154,0.28522,0.1791
4u-Sawana,0.056,0.24665,0.18842
4u-Sawana,0.06,0.20487,0.18137
4u-Sawana,0.06,0.27468,0.19489
4u-Sawana,0.057143,0.24339,0.18505
4u-Sawana,0.057778,0.2394,0.19262
4u-Sawana,0.056,0.24211,0.19853
4u-Sawana,0.08,0.24844,0.22129
4u-Sawana,0.0575,0.25174,0.18137
4u-Sawana,0.06,0.26284,0.18995
4u-Sawana,0.06,0.27343,0.18864
4u-Sawana,0.055556,0.27965,0.19397
4u-Sawana,0.062389,0.33009,0.2234
4u-Sawana,0.061625,0.26319,0.19485
4u-Sawana,0.05767,0.27723,0.20274
4u-Sawana,0.088235,0.24148,0.24306
4u-Sawana,0.058824,0.27459,0.1875
4u-Sawana,0.070588,0.26963,0.22135
4u-Sawana,0.05719,0.26968,0.20549
4u-Sawana,0.059856,0.27679,0.20391
4u-Sawana,0.054902,0.25046,0.19467
4u-Sawana,0.058824,0.26786,0.1875
4u-Sawana,0.062092,0.29139,0.21394
4u-Sawana,0.056373,0.24943,0.20353
4u-Sawana,0.056373,0.25332,0.20417
4u-Sawana,0.061429,0.25941,0.18701
4u-Sawana,0.057778,0.24356,0.19262
4u-Sawana,0.064615,0.26741,0.18525
4u-Sawana,0.065,0.26853,0.19814
4u-Sawana,0.058462,0.27899,0.18424
4u-Sawana,0.0575,0.27451,0.18372
4u-Sawana,0.056667,0.30252,0.20856
4u-Sawana,0.06,0.28617,0.20362
4u-Sawana,0.0575,0.2549,0.19195
4u-Sawana,0.056,0.24072,0.18803
4u-Sawana,0.064444,0.28371,0.18741
4u-Sawana,0.053333,0.22901,0.18706
4u-Sawana,0.06,0.27227,0.16667
4u-Sawana,0.066,0.27564,0.18693
A Manel X,0.053571,0.25672,0.22017
A Manel X,0.050595,0.23886,0.2125
A Manel X,0.053571,0.23403,0.20153
A Manel X,0.046429,0.3125,0.2526
A Manel X,0.0625,0.27885,0.23765
A Manel X,0.058929,0.24566,0.21181
A Manel X,0.053571,0.29338,0.23694
A Manel X,0.047619,0.21639,0.23878
A Manel X,0.046703,0.25138,0.24314
A Manel X,0.047619,0.21437,0.23878
A Manel X,0.047619,0.26525,0.26585
A Manel X,0.055357,0.27519,0.25354
A Manel X,0.061039,0.272,0.25528
A Manel X,0.050267,0.24585,0.23024
A Manel X,0.054545,0.25196,0.25747
A Manel X,0.048128,0.28793,0.30667
A Manel X,0.048485,0.26706,0.29524
A Manel X,0.048485,0.25744,0.22963
A Manel X,0.047273,0.30476,0.24848
A Manel X,0.05,0.26867,0.26222
A Manel X,0.043182,0.24238,0.29673
A Manel X,0.04,0.304,0.29708
A Manel X,0.051948,0.24327,0.22074
A Manel X,0.053333,0.24603,0.20539
A Manel X,0.053333,0.25054,0.17842
A Manel X,0.046296,0.22498,0.18701
A Manel X,0.045556,0.26095,0.2037
A Manel X,0.047619,0.23934,0.21157
A Manel X,0.043333,0.23737,0.20222
A Manel X,0.05,0.27712,0.2037
A Manel X,0.05,0.24471,0.22358
A Manel X,0.041667,0.23199,0.21709
A Manel X,0.066667,0.2381,0.24843
A Manel X,0.04697,0.2509,0.22811
A Manel X,0.066667,0.23641,0.18333
A Manel X,0.046131,0.24306,0.22635
A Manel X,0.05102,0.24342,0.23803
A Manel X,0.047932,0.25653,0.23558
A Manel X,0.054945,0.25177,0.22201
A Manel X,0.050223,0.26447,0.25363
A Manel X,0.067857,0.25477,0.20082
A Manel X,0.053571,0.24043,0.27222
A Manel X,0.053571,0.24449,0.24074
A Manel X,0.042857,0.26542,0.27648
A Manel X,0.035714,0.24461,0.29808
A Manel X,0.053571,0.26232,0.25
A Manel X,0.04,0.31294,0.29708
A Manel X,0.051948,0.24985,0.22074
A Manel X,0.050267,0.24781,0.233
A Manel X,0.054545,0.25485,0.25333
A Manel X,0.049091,0.28219,0.29905
A Manel X,0.057955,0.2588,0.24706
A Manel X,0.044156,0.2673,0.26237
A Manel X,0.049351,0.26257,0.28302
A Manel X,0.043636,0.32641,0.26933
A Manel X,0.050505,0.26759,0.2497
A Manel X,0.090909,0.22222,0.28472
A Manel X,0.05,0.253,0.23836
A Manel X,0.054545,0.23153,0.25747
A Manel X,0.057576,0.24275,0.25494
A Manel X,0.05124,0.25973,0.29596
A Manel X,0.054545,0.27605,0.26441
A Manel X,0.050649,0.26822,0.25556
A Manel X,0.061039,0.27337,0.25528
A Manel X,0.054545,0.26434,0.22564
A Manel X,0.052727,0.26222,0.27725
A Manel X,0.063636,0.24355,0.25072
A Manel X,0.05124,0.25973,0.29596
A Manel X,0.061818,0.23355,0.27487
A Manel X,0.049761,0.26832,0.24503
A Manel X,0.05,0.25297,0.31778
A Manel X,0.063636,0.24792,0.27045
A Manel X,0.054545,0.23433,0.22599
A Manel X,0.051515,0.25483,0.28841
A Manel X,0.054545,0.25792,0.2
A Manel X,0.060227,0.25282,0.24533
A Manel X,0.058586,0.25939,0.24314
A Manel X,0.04,0.24803,0.27394
A Manel X,0.054545,0.2347,0.25747
A Manel X,0.053247,0.28352,0.27179
A Manel X,0.052632,0.2579,0.25465
A Manel X,0.054545,0.24036,0.3029
A Manel X,0.047273,0.26997,0.24729
A Manel X,0.047552,0.27411,0.27265
A Manel X,0.053247,0.27354,0.22826
A Manel X,0.057143,0.25598,0.20635
A Manel X,0.045455,0.30303,0.28358
A Manel X,0.055682,0.23611,0.27698
