label,linewidth,density,lineheight
4u-Emanee,0.096429,0.39329,0.39231
4u-Emanee,0.11862,0.46256,0.37467
4u-Emanee,0.10317,0.46875,0.40172
4u-Emanee,0.090909,0.4916,0.39189
4u-Emanee,0.092857,0.43165,0.38333
4u-Emanee,0.1148,0.46858,0.392
4u-Emanee,0.095238,0.43725,0.41458
4u-Emanee,0.10317,0.46101,0.32561
4u-Emanee,0.13492,0.4734,0.33511
4u-Emanee,0.11429,0.4692,0.32439
4u-Emanee,0.10714,0.43757,0.36148
4u-Emanee,0.11658,0.46825,0.3546
4u-Emanee,0.1,0.50189,0.43333
4u-Emanee,0.1,0.43621,0.39545
4u-Emanee,0.092121,0.50171,0.36284
4u-Emanee,0.11074,0.45419,0.39167
4u-Emanee,0.11948,0.43115,0.36447
4u-Emanee,0.098182,0.39815,0.39231
4u-Emanee,0.10606,0.46857,0.41087
4u-Emanee,0.094545,0.44209,0.3907
4u-Emanee,0.10227,0.49184,0.3871
4u-Emanee,0.12545,0.48307,0.31111
4u-Emanee,0.12545,0.43553,0.35
4u-Emanee,0.093939,0.4207,0.40326
4u-Emanee,0.17818,0.40371,0.23377
4u-Emanee,0.095455,0.49012,0.38889
4u-Emanee,0.11636,0.44013,0.34231
4u-Emanee,0.086364,0.40185,0.39423
4u-Emanee,0.10909,0.48464,0.38269
4u-Emanee,0.10909,0.4805,0.38173
4u-Emanee,0.090909,0.45171,0.4375
4u-Emanee,0.10579,0.47715,0.35714
4u-Emanee,0.081818,0.40679,0.28747
4u-Emanee,0.14545,0.28755,0.30844
4u-Emanee,0.10909,0.41667,0.35645
4u-Emanee,0.09623,0.4594,0.37407
4u-Emanee,0.10714,0.48633,0.38111
4u-Emanee,0.09949,0.46162,0.36111
4u-Emanee,0.091071,0.45516,0.34098
4u-Emanee,0.10204,0.45841,0.41071
4u-Emanee,0.11161,0.47647,0.3973
4u-Emanee,0.11352,0.4763,0.32759
4u-Emanee,0.14286,0.29826,0.29464
4u-Emanee,0.090659,0.44868,0.37623
4u-Emanee,0.10714,0.47246,0.35877
4u-Emanee,0.12619,0.44097,0.3464
4u-Emanee,0.094388,0.46322,0.41034
4u-Emanee,0.080357,0.43605,0.37667
4u-Emanee,0.094643,0.47627,0.39868
4u-Emanee,0.083333,0.44893,0.40208
4u-Emanee,0.094388,0.41876,0.40448
4u-Emanee,0.09478,0.46207,0.33846
4u-Emanee,0.14286,0.43938,0.32742
4u-Emanee,0.09375,0.43622,0.409
4u-Emanee,0.12143,0.46015,0.34153
4u-Emanee,0.11851,0.45606,0.35727
4u-Emanee,0.19643,0.32456,1
4u-Emanee,0.096429,0.38855,0.39231
4u-Emanee,0.1131,0.46748,0.35851
4u-Emanee,0.1,0.45365,0.31875
4u-Emanee,0.090909,0.4557,0.40714
4u-Emanee,0.12727,0.44237,0.37727
4u-Emanee,0.098182,0.40823,0.39231
4u-Emanee,0.11023,0.49481,0.416
4u-Emanee,0.11136,0.4789,0.37431
4u-Emanee,0.10909,0.40744,0.36889
4u-Emanee,0.10909,0.44261,0.36071
4u-Emanee,0.096104,0.41161,0.40448
4u-Emanee,0.096104,0.4657,0.40116
4u-Emanee,0.10519,0.44349,0.39345
4u-Emanee,0.11136,0.46009,0.34865
4u-Emanee,0.13265,0.4795,0.35676
4u-Emanee,0.094388,0.41161,0.40448
4u-Emanee,0.098214,0.49741,0.44468
4u-Emanee,0.084821,0.44933,0.41964
4u-Emanee,0.10938,0.44519,0.3125
4u-Emanee,0.1,0.45283,0.36571
4u-Emanee,0.11384,0.40641,0.26877
4u-Emanee,0.089286,0.45,0.40714
4u-Emanee,0.12321,0.47176,0.32
4u-Emanee,0.089286,0.47464,0.37698
4u-Emanee,0.09127,0.47852,0.42625
4u-Emanee,0.10119,0.47235,0.38273
4u-Emanee,0.13737,0.46523,0.34388
4u-Emanee,0.096104,0.41161,0.40448
4u-Emanee,0.11074,0.44669,0.36481
4u-Emanee,0.11636,0.43938,0.39783
4u-Emanee,0.11455,0.442,0.35948
4u-Emanee,0.098182,0.39815,0.39231
4u-Emanee,0.094545,0.42809,0.37321
4u-Emanee,0.078788,0.45267,0.37
4u-Emanee,0.094545,0.40796,0.39189
4u-Emanee,0.1013,0.46092,0.35667
4u-Emanee,0.1124,0.47853,0.3331
4u-Emanee,0.088889,0.41579,0.37708
4u-Emanee,0.11758,0.47746,0.35779
4u-Emanee,0.12121,0.46847,0.34074
4u-Emanee,0.14545,0.30309,0.30844
4u-Emanee,0.096104,0.41161,0.40448
4u-Emanee,0.1,0.44939,0.41066
4u-Emanee,0.14545,0.41818,0.31406
4u-Emanee,0.10909,0.48217,0.39479
4u-Emanee,0.090909,0.42888,0.39444
4u-Emanee,0.090909,0.40632,0.37794
4u-Emanee,0.11364,0.51234,0.31714
4u-Emanee,0.10182,0.42572,0.33172
4u-Emanee,0.14545,0.4044,0.31406
4u-Emanee,0.1124,0.44387,0.30962
4u-Emanee,0.089697,0.46667,0.38636
4u-Emanee,0.091979,0.49441,0.37
4u-Emanee,0.10424,0.4646,0.37849
4u-Emanee,0.10909,0.40341,0.36282
4u-Emanee,0.11049,0.47556,0.3135
4u-Emanee,0.12545,0.48066,0.32
4u-Emanee,0.15758,0.50871,0.79592
4u-Emanee,0.14286,0.47144,0.22957
4u-Emanee,0.1,0.44551,0.36154
4u-Emanee,0.14545,0.41818,0.31406
4u-Emanee,0.11636,0.47168,0.37589
4u-Emanee,0.098864,0.4855,0.39545
4u-Emanee,0.11444,0.48878,0.40588
4u-Emanee,0.20909,0.36752,1
4u-Emanee,0.14545,0.30309,0.30844
4u-Emanee,0.094545,0.40404,0.36071
4u-Emanee,0.11329,0.47829,0.34333
4u-Emanee,0.089091,0.46758,0.42404
4u-Emanee,0.090659,0.45467,0.37623
4u-Emanee,0.12321,0.47192,0.31111
4u-Emanee,0.13988,0.4561,0.32813
4u-Emanee,0.10268,0.51345,0.41061
4u-Emanee,0.10714,0.44608,0.35632
4u-Emanee,0.12321,0.47176,0.32
4u-Emanee,0.11161,0.45033,0.37286
4u-Emanee,0.1148,0.48179,0.32197
4u-Emanee,0.10714,0.39888,0.36282
4u-Emanee,0.11964,0.43291,0.35
4u-Emanee,0.1148,0.46535,0.404
4u-Emanee,0.096429,0.39815,0.39231
4u-Emanee,0.10909,0.47799,0.39091
4u-Emanee,0.12121,0.45969,0.34074
4u-Emanee,0.096104,0.41161,0.40448
4u-Emanee,0.1,0.45531,0.42016
4u-Emanee,0.084091,0.49348,0.36739
4u-Emanee,0.10048,0.47155,0.36711
4u-Emanee,0.10413,0.4864,0.33143
4u-Emanee,0.14286,0.47144,0.22957
4u-Emanee,0.092045,0.48732,0.41774
4u-Emanee,0.12727,0.43706,0.25145
4u-Emanee,0.096104,0.44688,0.38077
4u-Emanee,0.082828,0.46952,0.37857
4u-Emanee,0.094545,0.39181,0.28693
4u-Emanee,0.10909,0.48568,0.38333
4u-Emanee,0.12727,0.47891,0.3569
4u-Emanee,0.10758,0.4657,0.395
4u-Emanee,0.14545,0.41818,0.31406
4u-Emanee,0.14242,0.4506,0.32813
4u-Emanee,0.10248,0.5,0.42553
4u-Emanee,0.1123,0.46511,0.35494
4u-Emanee,0.096104,0.42356,0.33333
4u-Emanee,0.13091,0.48099,0.33061
4u-Emanee,0.12727,0.44839,0.34118
4u-Emanee,NaN,0,0
4u-Emanee,0.11364,0.48704,0.31714
4u-Emanee,0.11321,0.46384,0.33238
4u-Emanee,0.13774,0.47194,0.35273
4u-Emanee,0.125,0.48727,0.36555
4u-Emanee,0.1066,0.44949,0.34448
4u-Emanee,0.090566,0.4633,0.38462
4u-Emanee,0.09434,0.42332,0.39356
4u-Emanee,0.12159,0.41997,0.33404
4u-Emanee,0.098113,0.4012,0.35931
4u-Emanee,0.10512,0.40769,0.3949
4u-Emanee,0.11051,0.41096,0.3609
4u-Emanee,0.087479,0.44056,0.34245
4u-Emanee,0.10455,0.41747,0.354
4u-Emanee,0.09697,0.41754,0.38182
4u-Emanee,0.094545,0.4408,0.28788
4u-Emanee,0.095455,0.43556,0.3875
4u-Emanee,0.10649,0.45995,0.34608
4u-Emanee,0.094545,0.44324,0.32973
4u-Emanee,0.14545,0.30309,0.30844
4u-Emanee,0.1013,0.4762,0.34808
4u-Emanee,0.092308,0.44575,0.37623
4u-Emanee,0.10909,0.47246,0.35948
4u-Emanee,0.089091,0.46842,0.40833
4u-Emanee,0.090909,0.42253,0.40102
4u-Emanee - Bold,0.15086,0.53191,0.42794
4u-Emanee - Bold,0.19067,0.57118,0.57055
4u-Emanee - Bold,0.1977,0.54118,0.43425
4u-Emanee - Bold,0.1977,0.54786,0.46567
4u-Emanee - Bold,0.159,0.51755,0.48397
4u-Emanee - Bold,0.15517,0.55797,0.49733
4u-Emanee - Bold,0.11782,0.52696,0.88
4u-Emanee - Bold,0.13547,0.5589,0.46986
4u-Emanee - Bold,0.19828,0.54914,0.50828
4u-Emanee - Bold,0.15948,0.53512,0.46599
4u-Emanee - Bold,0.18842,0.55853,0.59091
4u-Emanee - Bold,0.23668,0.57435,0.50623
4u-Emanee - Bold,0.13448,0.45008,0.50884
4u-Emanee - Bold,0.14828,0.47474,0.77097
4u-Emanee - Bold,0.17398,0.55911,0.45515
4u-Emanee - Bold,0.1681,0.55534,0.46212
4u-Emanee - Bold,0.14741,0.49631,0.47747
4u-Emanee - Bold,0.19253,0.54413,0.55556
4u-Emanee - Bold,0.16374,0.51409,0.47619
4u-Emanee - Bold,0.16569,0.57521,0.57018
4u-Emanee - Bold,0.16491,0.53782,0.45927
4u-Emanee - Bold,0.16646,0.54024,0.49402
4u-Emanee - Bold,0.18596,0.4686,0.52396
4u-Emanee - Bold,0.18421,0.49655,0.48758
4u-Emanee - Bold,0.15088,0.47391,0.5219
4u-Emanee - Bold,0.19649,0.71081,0.62393
4u-Emanee - Bold,0.21345,0.53382,0.47114
4u-Emanee - Bold,0.23482,0.56614,0.46582
4u-Emanee - Bold,0.16374,0.61522,0.6464
4u-Emanee - Bold,0.23509,0.53939,0.49421
4u-Emanee - Bold,0.23764,0.59465,0.49351
4u-Emanee - Bold,0.16343,0.60714,0.41674
4u-Emanee - Bold,0.19737,0.59367,0.4983
4u-Emanee - Bold,0.17024,0.60582,0.48707
4u-Emanee - Bold,0.13816,0.60275,0.5878
4u-Emanee - Bold,0.18421,0.56618,0.52814
4u-Emanee - Bold,0.16813,0.60021,0.45701
4u-Emanee - Bold,0.19591,0.52535,0.45608
4u-Emanee - Bold,0.11404,0.56108,0.51832
4u-Emanee - Bold,0.16374,0.54794,0.53024
4u-Emanee - Bold,0.17544,0.2635,0.63636
4u-Emanee - Bold,0.20468,0.55645,0.49482
4u-Emanee - Bold,0.17105,0.42995,0.8963
4u-Emanee - Bold,0.16718,0.5697,0.4849
4u-Emanee - Bold,0.15984,0.55676,0.81481
4u-Emanee - Bold,0.21404,0.6,0.47619
4u-Emanee - Bold,0.15789,0.519,0.51488
4u-Emanee - Bold,0.15205,0.4877,0.50632
4u-Emanee - Bold,0.15789,0.51905,0.45463
4u-Emanee - Bold,0.15205,0.50053,0.52976
4u-Emanee - Bold,0.15789,0.54167,0.42115
4u-Emanee - Bold,0.18519,0.57976,0.49567
4u-Emanee - Bold,0.20285,0.60453,0.44582
4u-Emanee - Bold,0.15205,0.42073,0.47048
4u-Emanee - Bold,0.16228,0.50397,0.42394
4u-Emanee - Bold,0.24311,0.55854,0.40848
4u-Emanee - Bold,0.19474,0.58304,0.44472
4u-Emanee - Bold,0.15288,0.49875,0.53165
4u-Emanee - Bold,0.1525,0.62153,0.84524
4u-Emanee - Bold,0.18012,0.56121,0.51438
4u-Emanee - Bold,0.14035,0.59429,0.62513
4u-Emanee - Bold,0.16179,0.54217,0.53358
4u-Emanee - Bold,0.23977,0.5368,0.51146
4u-Emanee - Bold,0.14035,0.57766,0.52882
4u-Emanee - Bold,0.19649,0.61563,0.52588
4u-Emanee - Bold,0.22456,0.51457,0.83102
4u-Emanee - Bold,0.13816,0.51116,0.53968
4u-Emanee - Bold,0.18947,0.73083,0.62037
4u-Emanee - Bold,0.15351,0.54199,0.47554
4u-Emanee - Bold,0.14912,0.50848,0.56009
4u-Emanee - Bold,0.11111,0.4122,0.54545
4u-Emanee - Bold,0.14766,0.56071,0.39165
4u-Emanee - Bold,0.15539,0.54146,0.58009
4u-Emanee - Bold,0.18045,0.56078,0.48793
4u-Emanee - Bold,0.22456,0.61111,0.44034
4u-Emanee - Bold,0.13816,0.56259,0.55238
4u-Emanee - Bold,0.18421,0.52938,0.44168
4u-Emanee - Bold,0.13684,0.4472,0.52517
4u-Emanee - Bold,0.21754,0.55321,0.49866
4u-Emanee - Bold,0.14035,0.58312,0.50289
4u-Emanee - Bold,0.15984,0.57843,0.47407
4u-Emanee - Bold,0.15351,0.48475,0.51927
4u-Emanee - Bold,0.20702,0.53659,0.44513
4u-Emanee - Bold,0.15439,0.51647,0.52808
4u-Emanee - Bold,0.17794,0.53889,0.39456
4u-Emanee - Bold,0.22556,0.55913,0.41201
4u-Emanee - Bold,0.1864,0.55594,0.40831
4u-Emanee - Bold,0.17739,0.52381,0.49011
4u-Emanee - Bold,0.19298,0.58816,0.49972
4u-Emanee - Bold,0.13596,0.60371,0.54135
4u-Emanee - Bold,0.16447,0.52098,0.5023
4u-Emanee - Bold,0.17251,0.61794,0.45922
4u-Emanee - Bold,0.14514,0.55745,0.40238
4u-Emanee - Bold,0.19006,0.51378,0.5029
4u-Emanee - Bold,0.13333,0.44462,0.53081
4u-Emanee - Bold,0.1817,0.56881,0.48515
4u-Emanee - Bold,0.17544,0.51849,0.46313
4u-Emanee - Bold,0.20415,0.59316,0.47096
4u-Emanee - Bold,0.17251,0.52086,0.45875
4u-Emanee - Bold,0.26316,0.49607,0.34101
4u-Emanee - Bold,0.21404,0.53915,0.41872
4u-Emanee - Bold,0.1886,0.55409,0.46833
4u-Emanee - Bold,0.17544,0.58635,0.52468
4u-Emanee - Bold,0.17544,0.58381,0.51923
4u-Emanee - Bold,0.15789,0.50831,0.9358
4u-Emanee - Bold,0.16436,0.57886,0.48
4u-Emanee - Bold,0.15789,0.48475,0.44203
4u-Emanee - Bold,0.14833,0.46554,0.47302
4u-Emanee - Bold,0.19298,0.50504,0.50099
4u-Emanee - Bold,0.15088,0.49079,0.43377
4u-Emanee - Bold,0.21691,0.56336,0.46579
4u-Emanee - Bold,0.17982,0.56544,0.50967
4u-Emanee - Bold,0.17105,0.54791,0.43899
4u-Emanee - Bold,0.13784,0.5393,0.54167
4u-Emanee - Bold,0.17293,0.54344,0.5619
4u-Emanee - Bold,0.21053,0.53833,0.46047
4u-Emanee - Bold,0.19549,0.57884,0.53463
4u-Emanee - Bold,0.1817,0.56359,0.40035
4u-Emanee - Bold,0.16379,0.54737,0.52381
4u-Emanee - Bold,0.11207,0.49486,0.51515
4u-Emanee - Bold,0.22414,0.5548,0.49139
4u-Emanee - Bold,0.15402,0.52653,0.50567
4u-Emanee - Bold,0.17069,0.56427,0.40816
4u-Emanee - Bold,0.18103,0.50411,0.39939
4u-Emanee - Bold,0.12931,0.52468,0.51482
4u-Emanee - Bold,0.21921,0.55319,0.44612
4u-Emanee - Bold,0.21983,0.55078,0.47839
4u-Emanee - Bold,0.22989,0.39881,0.80882
4u-Emanee - Bold,0.1681,0.45317,0.5188
4u-Emanee - Bold,0.18966,0.5487,0.45536
4u-Emanee - Bold,0.15789,0.5873,0.45536
4u-Emanee - Bold,0.14912,0.50455,0.55072
4u-Emanee - Bold,0.16228,0.4898,0.52101
4u-Emanee - Bold,0.12632,0.48753,0.50541
4u-Emanee - Bold,0.17814,0.60355,0.60952
4u-Emanee - Bold,0.22329,0.58994,0.505
4u-Emanee - Bold,0.21053,0.4791,0.45333
4u-Emanee - Bold,0.15789,0.53509,0.53619
4u-Emanee - Bold,0.15205,0.46044,0.51821
4u-Emanee - Bold,0.13283,0.55055,0.60232
4u-Emanee - Bold,0.1471,0.53859,0.54762
4u-Emanee - Bold,0.20468,0.56284,0.43182
4u-Emanee - Bold,0.17043,0.56742,0.44974
4u-Emanee - Bold,0.17836,0.55647,0.48505
4u-Emanee - Bold,0.19737,0.52696,0.37831
4u-Emanee - Bold,0.18519,0.57439,0.51984
4u-Emanee - Bold,0.15924,0.5677,0.54071
4u-Emanee - Bold,0.18246,0.46977,0.54674
4u-Emanee - Bold,0.14035,0.55258,0.94294
4u-Emanee - Bold,0.15205,0.51867,0.56964
4u-Emanee - Bold,0.22556,0.57937,0.46951
4u-Emanee - Bold,0.15205,0.4701,0.5157
4u-Emanee - Bold,0.15965,0.54657,0.50104
4u-Emanee - Bold,0.18421,0.53401,0.51541
4u-Emanee - Bold,0.22055,0.55238,0.46784
4u-Emanee - Bold,0.13684,0.46495,0.53095
4u-Emanee - Bold,0.13333,0.49223,0.53143
4u-Emanee - Bold,0.13684,0.51757,0.43956
4u-Emanee - Bold,0.12982,0.48091,0.4599
4u-Emanee - Bold,0.15789,0.54018,0.52232
4u-Emanee - Bold,0.16842,0.6029,0.46149
4u-Emanee - Bold,0.16291,0.50351,0.4924
4u-Emanee - Bold,0.20322,0.59996,0.49176
4u-Emanee - Bold,0.32456,0.58172,0.45392
4u-Emanee - Bold,0.19298,0.31181,0.40568
4u-Emanee - Bold,0.1462,0.45918,0.50325
4u-Emanee - Bold,0.20551,0.53038,0.53401
4u-Emanee - Bold,0.23392,0.50101,0.37434
4u-Emanee - Bold,0.18354,0.61093,0.52625
4u-Emanee - Bold,0.17193,0.49244,0.47059
4u-Emanee - Bold,0.12632,0.46048,0.49524
4u-Emanee - Bold,0.17544,0.62302,0.48299
4u-Emanee - Bold,0.17105,0.50621,0.44351
4u-Emanee - Bold,0.22222,0.46252,0.40669
4u-Emanee - Bold,0.18519,0.55884,0.41837
4u-Emanee - Bold,0.1807,0.55969,0.46908
4u-Emanee - Bold,0.17544,0.60606,0.53741
4u-Emanee - Bold,0.1769,0.57527,0.46408
4u-Emanee - Bold,0.16842,0.47472,0.54834
4u-Emanee - Bold,0.18772,0.61957,0.44921
4u-Emanee - Bold,0.22414,0.7037,0.68301
4u-Emanee - Bold,0.1954,0.55782,0.66667
4u-Emanee - Bold,0.21264,0.5849,0.32765
4u-Emanee - Bold,0.12644,0.5051,0.52955
4u-Emanee - Bold,0.22414,0.51562,0.42136
4u-Emanee - Bold,0.18966,0.59546,0.53333
4u-Emanee - Bold,0.1618,0.58151,0.49503
4u-Emanee - Bold,0.16552,0.62035,0.61101
4u-Emanee - Bold,0.23276,0.44271,0.71739
4u-Emanee - Bold,0.17241,0.33968,0.39456
4u-Emanee - Bold,0.12414,0.49118,0.54649
4u-Emanee - Bold,0.24353,0.58608,0.49012
4u-Emanee - Bold,0.1341,0.55754,0.61364
4u-Emanee - Bold,0.20833,0.56013,0.52126
4u-Emanee - Bold,0.17739,0.56735,0.42476
4u-Emanee - Bold,0.17836,0.51306,0.39683
4u-Emanee - Bold,0.18421,0.62933,0.62963
4u-Emanee - Bold,0.23445,0.55317,0.47282
4u-Emanee - Bold,0.22306,0.546,0.3545
4u-Emanee - Bold,0.19079,0.55003,0.50611
4u-Emanee - Bold,0.22807,0.58849,0.43347
4u-Emanee - Bold,0.1462,0.4632,0.59163
4u-Emanee - Bold,0.20614,0.51474,0.45855
4u-Emanee - Bold,0.20702,0.52876,0.43474
4u-Emanee - Bold,0.13684,0.45055,0.53221
4u-Emanee - Bold,0.19688,0.61048,0.47072
4u-Emanee - Bold,0.24123,0.55669,0.45748
4u-Emanee - Bold,0.18596,0.4852,0.5266
4u-Emanee - Bold,0.17544,0.5596,0.45421
4u-Emanee - Bold,0.19298,0.67388,0.67361
4u-Emanee - Bold,0.15899,0.59264,0.5085
4u-Emanee - Bold,0.22055,0.58665,0.47487
4u-Emanee - Bold,0.2076,0.59405,0.32286
4u-Emanee - Bold,0.16667,0.59848,0.52918
4u-Emanee - Bold,0.1614,0.5371,0.40801
4u-Emanee - Bold,0.15351,0.54453,0.48596
4u-Emanee - Bold,0.17251,0.55373,0.49002
4u-Emanee - Bold,0.13103,0.49392,0.41707
4u-Emanee - Bold,0.18966,0.55964,0.50068
4u-Emanee - Bold,0.1408,0.5553,0.51786
4u-Emanee - Bold,0.22414,0.42473,0.52222
4u-Emanee - Bold,0.17816,0.50782,0.45455
4u-Emanee - Bold,0.16284,0.59296,0.65618
4u-Emanee - Bold,0.18966,0.55861,0.45047
4u-Emanee - Bold,0.18621,0.53467,0.50579
4u-Emanee - Bold,0.23645,0.55234,0.42424
4u-Emanee - Bold,0.18621,0.50807,0.43946
4u-Emanee - Bold,0.13103,0.56094,0.47017
4u-Emanee - Bold,0.16313,0.61644,0.5192
4u-Emanee - Bold,0.21753,0.57032,0.38689
4u-Emanee - Bold,0.34226,0.5491,0.3913
4u-Emanee - Bold,0.20238,0.57341,0.53997
4u-Emanee - Bold,0.16766,0.57528,0.49065
4u-Emanee - Bold,0.17602,0.57773,0.50159
4u-Emanee - Bold,0.175,0.50564,0.50239
4u-Emanee - Bold,0.17411,0.50744,0.4237
4u-Emanee - Bold,0.13929,0.44823,0.46881
4u-Emanee - Bold,0.16071,0.46349,0.49704
4u-Emanee - Bold,0.20714,0.47146,0.67698
4u-Emanee - Bold,0.13929,0.54771,0.49351
4u-Emanee - Bold,0.18129,0.52976,0.52579
4u-Emanee - Bold,0.11696,0.47321,0.47619
4u-Emanee - Bold,0.12632,0.5537,0.45998
4u-Emanee - Bold,0.14536,0.53367,0.53452
4u-Emanee - Bold,0.17703,0.55792,0.46377
4u-Emanee - Bold,0.17105,0.55367,0.43568
4u-Emanee - Bold,0.17544,0.35,0.41818
4u-Emanee - Bold,0.21442,0.57332,0.4676
4u-Emanee - Bold,0.20614,0.53801,0.49358
4u-Emanee - Bold,0.19617,0.58413,0.49286
4u-Emanee - Bold,0.16917,0.56866,0.50595
4u-Emanee - Bold,0.17251,0.50084,0.49624
4u-Gemunu,0.245,0.55326,0.48805
4u-Gemunu,0.224,0.5743,0.6195
4u-Gemunu,0.22857,0.53136,0.39486
4u-Gemunu,0.184,0.63267,0.76667
4u-Gemunu,0.21231,0.61734,0.58108
4u-Gemunu,0.218,0.61162,0.60572
4u-Gemunu,0.2575,0.5895,0.48903
4u-Gemunu,0.216,0.58992,0.52336
4u-Gemunu,0.224,0.58501,0.62401
4u-Gemunu,0.168,0.60479,0.69853
4u-Gemunu,0.224,0.58501,0.62401
4u-Gemunu,0.146,0.55806,0.63821
4u-Gemunu,0.18,0.6225,0.70389
4u-Gemunu,0.19231,0.61919,0.58015
4u-Gemunu,0.158,0.661,0.75373
4u-Gemunu,0.17667,0.6076,0.74465
4u-Gemunu,0.17286,0.62441,0.73502
4u-Gemunu,0.20375,0.58749,0.4533
4u-Gemunu,0.16667,0.63813,0.67937
4u-Gemunu,0.36,0.58578,0.46997
4u-Gemunu,0.26333,0.54979,0.46447
4u-Gemunu,0.23429,0.6,0.57019
4u-Gemunu,0.23,0.5085,0.51803
4u-Gemunu,0.16,0.63434,0.60694
4u-Gemunu,0.308,0.58204,0.53108
4u-Gemunu,0.26154,0.63584,0.6
4u-Gemunu,0.15,0.6411,0.66453
4u-Gemunu,0.21647,0.60477,0.53971
4u-Gemunu,0.17111,0.55711,0.4888
4u-Gemunu,0.18,0.64118,0.70389
4u-Gemunu,0.22182,0.60884,0.56978
4u-Gemunu,0.18,0.62192,0.64441
4u-Gemunu,0.18,0.61012,0.7407
4u-Gemunu,0.1425,0.63085,0.86038
4u-Gemunu,0.184,0.64226,0.76667
4u-Gemunu,0.24286,0.64029,0.73669
4u-Gemunu,0.48,0.4086,1
4u-Gemunu,0.172,0.62638,0.69454
4u-Gemunu,0.58,0.54731,0.41494
4u-Gemunu,0.18167,0.63206,0.63473
4u-Gemunu,0.14667,0.59664,0.73684
4u-Gemunu,0.36,0.56803,0.46997
4u-Gemunu,0.21273,0.61559,0.54902
4u-Gemunu,0.18286,0.61367,0.60474
4u-Gemunu,0.18444,0.58048,0.57875
4u-Gemunu,0.20857,0.51818,0.45556
4u-Gemunu,0.17111,0.54943,0.4888
4u-Gemunu,0.19333,0.5853,0.49667
4u-Gemunu,0.21467,0.65539,0.59816
4u-Gemunu,0.135,0.5173,0.6125
4u-Gemunu,0.225,0.54386,0.41737
4u-Gemunu,0.1725,0.64824,0.70215
4u-Gemunu,0.27041,0.62966,0.5788
4u-Gemunu,0.18968,0.64083,0.60528
4u-Gemunu,0.35714,0.6095,0.50609
4u-Gemunu,0.17959,0.61023,0.61481
4u-Gemunu,0.23469,0.53215,0.51803
4u-Gemunu,0.59184,0.56365,0.41494
4u-Gemunu,0.1744,0.6105,0.67451
4u-Gemunu,0.2585,0.61533,0.55621
4u-Gemunu,0.16327,0.63471,0.60478
4u-Gemunu,0.17739,0.63614,0.70821
4u-Gemunu,0.22449,0.57983,0.68763
4u-Gemunu,0.27959,0.60148,0.52443
4u-Gemunu,0.16122,0.61228,0.69136
4u-Gemunu,0.236,0.61634,0.49454
4u-Gemunu,0.18,0.6225,0.70389
4u-Gemunu,0.14,0.58291,0.7094
4u-Gemunu,0.21333,0.58419,0.44678
4u-Gemunu,0.27556,0.57258,0.50386
4u-Gemunu,0.17429,0.59051,0.55816
4u-Gemunu,0.19,0.62283,0.66204
4u-Gemunu,0.17667,0.58553,0.74641
4u-Gemunu,0.22857,0.52711,0.39486
4u-Gemunu,0.228,0.61122,0.58263
4u-Gemunu,0.30333,0.5673,0.49374
4u-Gemunu,0.375,0.56173,0.44812
4u-Gemunu,0.22857,0.57238,0.51939
4u-Gemunu,0.16,0.61209,0.60694
4u-Gemunu,0.24222,0.5609,0.48889
4u-Gemunu,0.18286,0.6208,0.60474
4u-Gemunu,0.17667,0.57875,0.70704
4u-Gemunu,0.58,0.54731,0.41494
4u-Gemunu,0.15556,0.59871,0.625
4u-Gemunu,0.23333,0.60008,0.55478
4u-Gemunu,0.58,0.56365,0.41494
4u-Gemunu,0.274,0.60148,0.52443
4u-Gemunu,0.158,0.61678,0.69136
4u-Gemunu,0.16933,0.62575,0.74455
4u-Gemunu,0.18667,0.5792,0.60596
4u-Gemunu,0.19273,0.60284,0.52614
4u-Gemunu,0.236,0.60858,0.49454
4u-Gemunu,0.18444,0.5943,0.57875
4u-Gemunu,0.23,0.56923,0.49588
4u-Gemunu,0.48,0.38384,1
4u-Gemunu,0.24222,0.55732,0.48889
4u-Gemunu,0.2225,0.59872,0.63091
4u-Gemunu,0.292,0.51653,0.43529
4u-Gemunu,0.176,0.57602,0.54288
4u-Gemunu,0.15333,0.65799,0.65679
4u-Gemunu,0.16,0.59892,0.66505
4u-Gemunu,0.17,0.59477,0.49877
4u-Gemunu,0.20857,0.58814,0.61424
4u-Gemunu,0.28,0.54478,0.53935
4u-Gemunu,0.195,0.48817,0.3906
4u-Gemunu,0.195,0.48817,0.3906
4u-Gemunu,0.16286,0.56289,0.76316
4u-Gemunu,0.16118,0.63062,0.68689
4u-Gemunu,0.2325,0.54878,0.39971
4u-Gemunu,0.20571,0.63471,0.60978
4u-Gemunu,0.14333,0.5258,0.39774
4u-Gemunu,0.23,0.51754,0.38725
4u-Gemunu,0.1775,0.62458,0.6035
4u-Gemunu,0.23333,0.56667,0.86854
4u-Gemunu,0.36,0.57383,0.46997
4u-Gemunu,0.17333,0.6047,0.46135
4u-Gemunu,0.26364,0.55668,0.42552
4u-Gemunu,0.2075,0.62321,0.57879
4u-Gemunu,0.34,0.54286,0.49383
4u-Gemunu,0.27429,0.58368,0.48983
4u-Gemunu,0.1975,0.58879,0.4779
4u-Gemunu,0.184,0.6192,0.67087
4u-Gemunu,0.185,0.55983,0.56481
4u-Gemunu,0.58,0.54731,0.41494
4u-Gemunu,0.15051,0.60042,0.65176
