label,linewidth,density,lineheight,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C99
CPS 144,0.18889,0.46993,0.39352,0.562034,0.435024,0.827647,0.749367,0.688572,0.473578,0.524837,0.603536,0.805011,0.649265,0.541582,0.535639,0.583801,0.476621,0.747452,0.512571
CPS 144,0.16944,0.45391,0.25231,0.747384,0.539848,0.739009,0.781455,0.533188,0.684187,0.414728,0.510162,0.824973,0.676294,0.535367,0.561082,0.579508,0.458484,0.778924,0.583049
CPS 144,0.13056,0.53947,0.38194,0.531688,0.447202,0.777564,0.806562,0.613946,0.633934,0.620693,0.69788,0.721119,0.735715,0.563433,0.534862,0.647126,0.449271,0.656033,0.435176
CPS 144,0.25625,0.47015,0.62742,0.619137,0.443478,0.761542,0.850053,0.738937,0.813951,0.790922,0.721326,0.739021,0.685972,0.535244,0.535639,0.652483,0.448867,0.646073,0.502835
CPS 144,0.125,0.41676,0.51077,0.532333,0.4105,0.761542,0.787719,0.673619,0.554221,0.775791,0.719767,0.681621,0.577793,0.520349,0.531538,0.58496,0.441792,0.735578,0.508301
CPS 144,0.2325,0.4347,0.27048,0.570015,0.484415,0.747414,0.798296,0.5646,0.640865,0.437379,0.532298,0.883638,0.606917,0.564716,0.606609,0.574736,0.482216,0.771744,0.51831
CPS 144,0.11136,0.46154,0.45921,0.617357,0.488829,0.753879,0.809026,0.765239,0.801908,0.514846,0.63135,0.755709,0.685217,0.658575,0.681481,0.612211,0.442614,0.75443,0.501462
CPS 144,0.175,0.43973,0.3303,0.824071,0.500155,0.552771,0.834487,0.629104,0.483754,0.565748,0.625449,0.856814,0.757299,0.541251,0.515529,0.550035,0.460904,0.739786,0.561286
CPS 144,0.16389,0.39961,0.27604,0.776827,0.53211,0.759988,0.772564,0.768008,0.810911,0.480069,0.557393,0.757091,0.709692,0.553069,0.529783,0.593979,0.442544,0.790103,0.52033
CPS 144,0.20417,0.46438,0.2679,0.744544,0.523161,0.793083,0.744563,0.53888,0.519638,0.457849,0.523438,0.654948,0.662062,0.559647,0.561477,0.510355,0.433824,0.778924,0.523834
CPS 144,0.12727,0.4438,0.38921,0.632986,0.46326,0.789608,0.759145,0.702713,0.620694,0.513585,0.594505,0.656794,0.68306,0.678669,0.711942,0.626995,0.421126,0.796706,0.497339
CPS 144,0.14722,0.42674,0.32813,0.601735,0.516679,0.66691,0.767573,0.677406,0.538365,0.427333,0.496286,0.838598,0.708761,0.546196,0.614436,0.47156,0.505299,0.8207,0.481345
CPS 144,0.17708,0.51165,0.83929,0.692082,0.439086,0.763867,0.826084,0.632099,0.813951,0.733691,0.603849,0.715581,0.709302,0.552975,0.55845,0.663742,0.42303,0.646073,0.513178
CPS 144,0.16429,0.42721,0.28819,0.763595,0.529515,0.521868,0.782068,0.564633,0.452042,0.571476,0.551356,0.846442,0.694501,0.507389,0.532011,0.53294,0.449891,0.690987,0.463785
CPS 144,0.3,0.5,0.68,0.555822,0.464806,0.756064,0.711155,0.516104,0.436903,0.440305,0.55406,0.672223,0.489019,0.573704,0.567462,0.596717,0.483657,0.681463,0.432972
CPS 144,0.14,0.4519,0.48229,0.71515,0.461004,0.805877,0.858698,0.806039,0.893731,0.661284,0.600434,0.772876,0.725995,0.5707,0.567462,0.621294,0.435539,0.718092,0.517956
CPS 144,0.1525,0.45226,0.79167,0.590899,0.438874,0.754912,0.837216,0.73275,0.793538,0.73994,0.663569,0.730211,0.707772,0.513126,0.567462,0.627817,0.442893,0.636209,0.520594
CPS 144,0.11833,0.42029,0.31136,0.708007,0.550323,0.745578,0.758923,0.718789,0.652472,0.454219,0.527673,0.863425,0.661814,0.506852,0.654669,0.598857,0.435285,0.809671,0.516652
CPS 144,0.13125,0.5,0.57292,0.606597,0.385126,0.763969,0.828625,0.60201,0.693576,0.519127,0.613457,0.750145,0.734995,0.528644,0.455879,0.595301,0.441792,0.656033,0.437493
CPS 144,0.17188,0.43956,0.28598,0.754022,0.539848,0.765468,0.726628,0.54139,0.635792,0.446629,0.538782,0.859543,0.683557,0.523951,0.507884,0.579508,0.482807,0.77803,0.481938
CPS 144,0.325,0.51563,0.84127,0.75848,0.438319,0.770813,0.829764,0.760327,0.873964,0.669558,0.680349,0.742393,0.719442,0.501383,0.543681,0.583715,0.448867,0.696932,0.447977
CPS 144,0.12222,0.47849,0.41289,0.569325,0.46326,0.646693,0.772564,0.501715,0.498367,0.429648,0.526134,0.701505,0.692476,0.56025,0.647295,0.593979,0.507935,0.75085,0.570307
CPS 144,0.12222,0.47849,0.41289,0.569325,0.46326,0.646693,0.772564,0.501715,0.498367,0.429648,0.526134,0.701505,0.692476,0.56025,0.647295,0.593979,0.507935,0.75085,0.570307
CPS 144,0.21111,0.57385,0.85714,0.726762,0.435024,0.781736,0.77907,0.59814,0.8297,0.648875,0.646019,0.620934,0.693332,0.539151,0.625445,0.595301,0.435539,0.636209,0.461396
CPS 144,0.17857,0.45072,0.85268,0.714716,0.439086,0.748331,0.851072,0.774471,0.798581,0.73994,0.56397,0.764278,0.707741,0.513126,0.57552,0.617098,0.429342,0.646073,0.499574
CPS 144,0.18125,0.47874,0.67521,0.721798,0.461004,0.774952,0.826983,0.727077,0.673921,0.703081,0.66385,0.739021,0.726021,0.535668,0.560845,0.652483,0.441792,0.666094,0.493168
CPS 144,0.1125,0.41568,0.40923,0.50413,0.458047,0.769823,0.707772,0.469911,0.651718,0.365761,0.539039,0.657009,0.499745,0.678669,0.72008,0.636292,0.433173,0.784987,0.434747
CPS 144,0.15833,0.41114,0.29592,0.640738,0.492521,0.755908,0.785059,0.720315,0.743697,0.449944,0.508952,0.847546,0.666058,0.535502,0.508259,0.569989,0.442614,0.77803,0.540822
CPS 144,0.17188,0.44426,0.97917,0.651354,0.407277,0.732655,0.811151,0.747386,0.856855,0.863417,0.659351,0.719274,0.589665,0.512046,0.512125,0.652146,0.419482,0.676261,0.518708
CPS 144,0.12917,0.38844,0.36,0.750461,0.552562,0.773895,0.790565,0.799091,0.727283,0.4755,0.569102,0.839152,0.680145,0.502454,0.705108,0.633844,0.469668,0.762066,0.494702
CPS 144,0.1375,0.42734,0.27419,0.554558,0.452718,0.737824,0.709623,0.52766,0.554966,0.395362,0.511755,0.725437,0.478499,0.634498,0.767603,0.569989,0.446948,0.808608,0.486744
CPS 144,0.12857,0.52022,0.4212,0.516458,0.395511,0.791677,0.820208,0.622585,0.660216,0.589496,0.675559,0.761569,0.725995,0.549796,0.527772,0.550035,0.411261,0.678591,0.493412
CPS 144,0.13056,0.41329,0.4375,0.757016,0.546167,0.795837,0.63885,0.599358,0.560098,0.474153,0.516671,0.516715,0.680145,0.478376,0.509922,0.552001,0.434467,0.712328,0.531383
CPS 144,0.11618,0.44406,0.41119,0.632758,0.503383,0.74602,0.765411,0.780188,0.795159,0.516608,0.600347,0.822814,0.588993,0.678669,0.690185,0.62561,0.536676,0.802368,0.546389
CPS 144,0.18462,0.4236,0.28759,0.682125,0.55771,0.711307,0.683438,0.526297,0.605557,0.387264,0.514786,0.806073,0.64915,0.609216,0.724854,0.565267,0.490779,0.808608,0.527654
CPS 144,0.19722,0.61425,0.82051,0.656634,0.420803,0.774952,0.890308,0.659476,0.661603,0.699082,0.650631,0.785431,0.734682,0.558234,0.519478,0.601459,0.442893,0.635438,0.524054
CPS 144,0.275,0.64286,0.79832,0.671695,0.443478,0.798747,0.838365,0.588763,0.787201,0.625601,0.66478,0.764278,0.691621,0.543186,0.580989,0.589435,0.441792,0.686538,0.449677
CPS 144,0.1125,0.42453,0.4026,0.602755,0.497928,0.728172,0.759145,0.531113,0.684384,0.511681,0.537482,0.656794,0.717575,0.53595,0.560845,0.549624,0.434467,0.796706,0.514826
CPS 144,0.1875,0.60595,0.82692,0.552262,0.433818,0.774952,0.802965,0.645012,0.848926,0.778739,0.733523,0.699356,0.725901,0.545157,0.641322,0.53294,0.435539,0.666094,0.532159
CPS 144,0.19444,0.51465,0.79515,0.618392,0.413037,0.754912,0.834667,0.724041,0.798581,0.744939,0.65334,0.727044,0.628187,0.508013,0.508247,0.64804,0.429497,0.647993,0.504393
CPS 144,0.13,0.43125,0.39803,0.539229,0.425951,0.798747,0.737012,0.775028,0.873964,0.653164,0.57901,0.648443,0.499155,0.543186,0.580989,0.589435,0.421014,0.686538,0.459569
CPS 144,0.125,0.41676,0.51077,0.532333,0.4105,0.761542,0.787719,0.673619,0.554221,0.775791,0.719767,0.681621,0.577793,0.520349,0.531538,0.58496,0.441792,0.735578,0.508301
CPS 144,0.20938,0.59848,0.86806,0.656634,0.420803,0.768221,0.898587,0.659476,0.661603,0.703081,0.647502,0.790906,0.743042,0.553069,0.545282,0.64804,0.442893,0.647993,0.466095
CPS 144,0.12083,0.4418,0.31056,0.546626,0.544499,0.708029,0.613832,0.468095,0.516348,0.394842,0.4973,0.554186,0.485881,0.558234,0.525946,0.524386,0.445816,0.698309,0.597752
CPS 144,0.12,0.50769,0.58951,0.681723,0.447838,0.660757,0.773755,0.69228,0.489445,0.563094,0.725552,0.649519,0.620813,0.572569,0.59318,0.58208,0.507935,0.832446,0.491446
CPS 144,0.125,0.51238,0.37321,0.555021,0.395511,0.784665,0.836063,0.610751,0.75694,0.741179,0.663839,0.761569,0.717356,0.544455,0.528513,0.601719,0.412244,0.676261,0.50531
CPS 144,0.23056,0.42992,0.2449,0.757016,0.546167,0.758394,0.744563,0.652353,0.676205,0.46786,0.507803,0.748306,0.717356,0.560919,0.560845,0.593979,0.500979,0.784987,0.570261
CPS 144,0.12917,0.38916,0.38961,0.574067,0.446763,0.786452,0.711155,0.776044,0.838928,0.591679,0.614715,0.643465,0.531716,0.570447,0.564329,0.572352,0.490779,0.75443,0.471699
CPS 144,0.17143,0.44619,0.49158,0.569333,0.436525,0.743749,0.843545,0.702977,0.673921,0.535239,0.693531,0.767474,0.694325,0.529601,0.503311,0.580571,0.448102,0.666185,0.497186
CPS 144,0.13382,0.43338,0.32015,0.769296,0.533601,0.740423,0.816745,0.788375,0.743887,0.507851,0.549669,0.866407,0.672991,0.53068,0.650483,0.621822,0.457929,0.77803,0.55028
CPS 144,0.17321,0.45893,0.32,0.682674,0.471343,0.783966,0.782068,0.815279,0.838928,0.502837,0.576627,0.868972,0.726302,0.527063,0.551474,0.587524,0.433535,0.796706,0.53512
CPS 144,0.23,0.48493,0.80139,0.643045,0.407277,0.741798,0.818791,0.739155,0.856855,0.793364,0.729962,0.718329,0.572265,0.552704,0.551474,0.646417,0.419482,0.636209,0.525837
CPS 144,0.2,0.45404,0.6456,0.587844,0.426007,0.777711,0.842336,0.711211,0.627461,0.487955,0.675711,0.753371,0.624159,0.555891,0.516114,0.612211,0.436024,0.646073,0.513653
CPS 144,0.12917,0.38916,0.38961,0.574067,0.446763,0.786452,0.711155,0.776044,0.838928,0.591679,0.614715,0.643465,0.531716,0.570447,0.564329,0.572352,0.490779,0.75443,0.471699
CPS 144,0.125,0.4287,0.50196,0.583683,0.425951,0.798747,0.783372,0.739351,0.795423,0.620063,0.590701,0.715858,0.692072,0.588826,0.580989,0.589435,0.419482,0.676261,0.531389
CPS 144,0.15,0.47213,0.30238,0.583177,0.492521,0.574685,0.734435,0.467849,0.407579,0.467719,0.533904,0.661443,0.640827,0.530359,0.616415,0.519231,0.423196,0.75085,0.564776
CPS 144,0.1375,0.42184,0.36279,0.624794,0.466154,0.777913,0.82558,0.803293,0.749479,0.557504,0.544705,0.855592,0.717356,0.548634,0.633391,0.615073,0.483657,0.773443,0.497339
CPS 144,0.18333,0.4381,0.28444,0.558438,0.509299,0.747414,0.818381,0.455848,0.630031,0.399662,0.545721,0.858324,0.66695,0.547787,0.714799,0.574736,0.497992,0.822751,0.518327
CPS 144,0.16,0.56315,0.85238,0.650207,0.429224,0.741798,0.731553,0.62076,0.798581,0.745887,0.651031,0.551544,0.659111,0.537769,0.507884,0.670884,0.391108,0.645397,0.445068
CPS 144,0.23125,0.45753,0.92857,0.514921,0.369685,0.573589,0.75603,0.727796,0.686951,0.813489,0.628799,0.62612,0.65248,0.500867,0.487212,0.602881,0.436446,0.541815,0.471346
CPS 144,0.125,0.41676,0.51077,0.532333,0.4105,0.761542,0.787719,0.673619,0.554221,0.775791,0.719767,0.681621,0.577793,0.520349,0.531538,0.58496,0.441792,0.735578,0.508301
CPS 144,0.19583,0.42393,0.26078,0.779562,0.506469,0.738232,0.772564,0.624274,0.599937,0.492285,0.625164,0.83773,0.727524,0.508809,0.503311,0.545394,0.434467,0.742886,0.478518
CPS 144,0.125,0.4525,0.48128,0.742378,0.476573,0.742059,0.835234,0.628864,0.529617,0.582345,0.649114,0.749892,0.674023,0.50308,0.508247,0.65812,0.417936,0.656033,0.493141
CPS 144,0.12143,0.42258,0.34195,0.617799,0.508888,0.71379,0.804959,0.76873,0.691888,0.442654,0.514585,0.848821,0.70887,0.553069,0.659138,0.62369,0.536676,0.790103,0.515279
CPS 144,0.21875,0.45785,0.2781,0.737418,0.556533,0.786083,0.752454,0.543266,0.493702,0.412498,0.545438,0.814494,0.676294,0.598036,0.6253,0.636292,0.522114,0.739786,0.52766
CPS 144,0.14722,0.42674,0.32813,0.601735,0.516679,0.66691,0.767573,0.677406,0.538365,0.427333,0.496286,0.838598,0.708761,0.546196,0.614436,0.47156,0.505299,0.8207,0.481345
CPS 144,0.16,0.56315,0.85238,0.650207,0.429224,0.741798,0.731553,0.62076,0.798581,0.745887,0.651031,0.551544,0.659111,0.537769,0.507884,0.670884,0.391108,0.645397,0.445068
CPS 144,0.1275,0.56122,0.81423,0.53499,0.373743,0.774952,0.740204,0.542171,0.678406,0.708049,0.650631,0.594201,0.75192,0.558234,0.519478,0.601459,0.423211,0.666094,0.445068
CPS 144,0.12143,0.45252,0.4191,0.609172,0.49176,0.717077,0.76019,0.642489,0.543905,0.456883,0.594255,0.732695,0.674619,0.577987,0.582138,0.514732,0.455996,0.704719,0.512414
CPS 144,0.135,0.46935,0.51677,0.708577,0.440773,0.757178,0.827698,0.660951,0.680657,0.8194,0.793408,0.717219,0.746194,0.540837,0.556069,0.606534,0.423196,0.646073,0.510812
CPS 144,0.13571,0.43433,0.31026,0.730727,0.504093,0.758473,0.804959,0.792198,0.678109,0.476441,0.564052,0.881138,0.683604,0.557533,0.547853,0.626995,0.529346,0.827516,0.548187
CPS 144,0.12917,0.38916,0.38961,0.574067,0.446763,0.786452,0.711155,0.776044,0.838928,0.591679,0.614715,0.643465,0.531716,0.570447,0.564329,0.572352,0.490779,0.75443,0.471699
CPS 144,0.12727,0.44513,0.30769,0.787597,0.514472,0.74393,0.838765,0.824877,0.733575,0.522977,0.574043,0.837345,0.730716,0.549796,0.641902,0.620324,0.424675,0.766142,0.493857
CPS 144,0.33333,0.52009,0.84127,0.75848,0.438319,0.781736,0.829764,0.792198,0.901329,0.664014,0.680349,0.742393,0.719442,0.501383,0.583625,0.60658,0.448867,0.676261,0.488949
CPS 144,0.16667,0.43984,0.27679,0.750461,0.552562,0.729361,0.706499,0.591317,0.659873,0.401109,0.520686,0.862191,0.680145,0.517974,0.561082,0.569989,0.470179,0.710494,0.570667
CPS 144,0.3,0.5,0.68,0.555822,0.464806,0.756064,0.711155,0.516104,0.436903,0.440305,0.55406,0.672223,0.489019,0.573704,0.567462,0.596717,0.483657,0.681463,0.432972
CPS 144,0.20682,0.47297,0.58571,0.659711,0.448675,0.698212,0.921058,0.726822,0.76045,0.73994,0.67715,0.763912,0.713888,0.564716,0.57552,0.64804,0.442893,0.666094,0.520594
CPS 144,0.38333,0.61224,0.77419,0.750412,0.451964,0.735292,0.837106,0.700076,0.515051,0.601829,0.697322,0.73696,0.719442,0.501383,0.543681,0.601719,0.442893,0.655736,0.522186
CPS 144,0.325,0.63115,0.77586,0.656634,0.420803,0.748331,0.890308,0.659476,0.519676,0.562126,0.647502,0.785431,0.707741,0.522507,0.519478,0.616683,0.442893,0.616748,0.524054
CPS 144,0.115,0.40857,0.3985,0.622296,0.503383,0.734018,0.733434,0.531113,0.728605,0.495768,0.527521,0.694616,0.692072,0.513822,0.562225,0.603764,0.435539,0.735578,0.51892
CPS 144,0.22083,0.49849,0.84615,0.530674,0.36592,0.606757,0.778878,0.622599,0.686712,0.738225,0.598991,0.654654,0.633175,0.518268,0.504339,0.618318,0.431094,0.523635,0.435899
CPS 144,0.13,0.45217,0.3586,0.594096,0.481845,0.797579,0.728448,0.519499,0.504898,0.518583,0.570402,0.660747,0.546001,0.631921,0.656779,0.621822,0.434467,0.784987,0.506663
CPS 144,0.2125,0.46609,0.34392,0.562034,0.435024,0.827647,0.693366,0.579519,0.484799,0.539677,0.580854,0.629085,0.539262,0.564716,0.535639,0.578207,0.480242,0.713412,0.509029
CPS 144,0.16964,0.45362,0.28836,0.545045,0.520054,0.709208,0.736186,0.507548,0.659873,0.37832,0.533435,0.821262,0.588737,0.536896,0.643171,0.589128,0.442614,0.787765,0.485905
CPS 144,0.12917,0.38916,0.38961,0.574067,0.446763,0.786452,0.711155,0.776044,0.838928,0.591679,0.614715,0.643465,0.531716,0.570447,0.564329,0.572352,0.490779,0.75443,0.471699
CPS 144,0.13,0.4502,0.43697,0.524645,0.523982,0.753623,0.747826,0.653913,0.68216,0.443168,0.602096,0.68554,0.635323,0.575631,0.526976,0.597944,0.50415,0.75443,0.485271
CPS 144,0.15937,0.40468,0.36923,0.549008,0.446337,0.71528,0.825141,0.824877,0.731362,0.500362,0.564052,0.850265,0.651604,0.541527,0.641902,0.623633,0.449891,0.790103,0.491446
CPS 144,0.14643,0.44319,0.29474,0.617067,0.465991,0.740669,0.802523,0.637476,0.63177,0.451647,0.526242,0.85331,0.683557,0.566347,0.569862,0.490209,0.473968,0.75443,0.481008
CPS 144,0.20938,0.41071,0.27679,0.617881,0.515181,0.753879,0.756366,0.662496,0.587089,0.429606,0.557126,0.859022,0.65734,0.564149,0.572634,0.544791,0.45733,0.771744,0.498817
CPS 144,0.13333,0.46026,0.83333,0.65043,0.396011,0.732655,0.826198,0.753834,0.856855,0.746475,0.643539,0.731564,0.623059,0.51125,0.516114,0.647126,0.41374,0.666094,0.515765
CPS 144,0.12917,0.38916,0.38961,0.574067,0.446763,0.786452,0.711155,0.776044,0.838928,0.591679,0.614715,0.643465,0.531716,0.570447,0.564329,0.572352,0.490779,0.75443,0.471699
CPS 144,0.1275,0.41331,0.38745,0.541293,0.45391,0.710325,0.781455,0.485263,0.731869,0.497607,0.588155,0.800132,0.612396,0.678669,0.689434,0.626995,0.446033,0.773443,0.491157
CPS 144,0.125,0.4287,0.50196,0.583683,0.425951,0.798747,0.783372,0.739351,0.795423,0.620063,0.590701,0.715858,0.692072,0.588826,0.580989,0.589435,0.419482,0.676261,0.531389
CPS 144,0.11719,0.43025,0.38907,0.628375,0.503007,0.730689,0.751542,0.644052,0.692574,0.515716,0.598499,0.712881,0.674619,0.577523,0.631829,0.633844,0.445816,0.808608,0.49054
CPS 144,0.15,0.43509,0.38485,0.555822,0.464806,0.614171,0.804959,0.516238,0.436903,0.530702,0.569519,0.764989,0.546796,0.547787,0.489241,0.596717,0.483657,0.761147,0.424958
CPS 144,0.13636,0.52917,0.6128,0.586058,0.503383,0.734018,0.725973,0.677403,0.488597,0.507598,0.507444,0.704821,0.709692,0.553069,0.516114,0.510011,0.445816,0.712611,0.513132
CPS 144,0.14773,0.48487,0.34556,0.546427,0.49123,0.605726,0.752454,0.488565,0.445672,0.377498,0.502385,0.748148,0.61454,0.601584,0.654291,0.532833,0.522114,0.773443,0.523834
CPS 144,0.15714,0.48544,0.8797,0.672854,0.429224,0.754912,0.781165,0.753834,0.856855,0.746475,0.638754,0.570244,0.670352,0.518959,0.507884,0.67847,0.401548,0.666094,0.442097
CPS 144,0.38333,0.58687,0.74107,0.603441,0.435801,0.748331,0.843545,0.739351,0.580938,0.786029,0.728867,0.724236,0.64292,0.557634,0.551474,0.580571,0.42303,0.636209,0.529753
CPS 144,0.13929,0.48887,0.45192,0.64889,0.434292,0.759955,0.850053,0.617055,0.48097,0.793364,0.725552,0.698131,0.709625,0.537769,0.547853,0.566837,0.410265,0.578771,0.519647
CPS 144,0.1275,0.56122,0.81423,0.53499,0.373743,0.774952,0.740204,0.542171,0.678406,0.708049,0.650631,0.594201,0.75192,0.558234,0.519478,0.601459,0.423211,0.666094,0.445068
CPS 144,0.15952,0.42846,0.30556,0.769296,0.533601,0.780997,0.843471,0.792198,0.741523,0.584964,0.607151,0.834218,0.725995,0.547937,0.650483,0.62949,0.473968,0.771744,0.513974
CPS 144,0.15536,0.46848,0.58791,0.719153,0.475265,0.802418,0.851918,0.795022,0.793538,0.665072,0.706792,0.797708,0.734682,0.5707,0.57552,0.621294,0.467402,0.707448,0.504393
CPS 144,0.11618,0.43131,0.35972,0.774087,0.504527,0.766149,0.795466,0.814075,0.709775,0.512612,0.596263,0.85331,0.687315,0.520266,0.659138,0.638971,0.497992,0.808608,0.544745
CPS 144,0.17917,0.43304,0.28009,0.748735,0.539848,0.757033,0.726628,0.555157,0.635792,0.409627,0.520155,0.844755,0.669047,0.523951,0.507884,0.584305,0.482807,0.77803,0.477722
CPS 144,0.17,0.4375,0.30398,0.618392,0.492521,0.618845,0.793652,0.722137,0.475786,0.577558,0.650287,0.76931,0.703369,0.572607,0.509391,0.556194,0.467412,0.698244,0.586881
CPS 144,0.21458,0.49792,0.95789,0.604691,0.412537,0.648694,0.804462,0.669536,0.704431,0.754954,0.557382,0.640723,0.779842,0.533104,0.493015,0.606449,0.425266,0.656775,0.465818
CPS 144,0.15417,0.53623,0.96,0.722384,0.455893,0.788574,0.799288,0.724477,0.510322,0.709808,0.69962,0.758497,0.692072,0.561848,0.547853,0.522928,0.419482,0.709188,0.525837
CPS 144,0.13929,0.4625,0.27871,0.587056,0.452602,0.677062,0.65605,0.524956,0.488466,0.456343,0.594505,0.712525,0.508204,0.678669,0.711942,0.62459,0.411261,0.784987,0.508961
CPS 144,0.19,0.52632,0.98851,0.650207,0.435801,0.711005,0.835234,0.739351,0.700207,0.574969,0.665549,0.718359,0.659111,0.510935,0.519478,0.670884,0.42303,0.645397,0.529753
CPS 144,0.125,0.4287,0.50196,0.583683,0.425951,0.798747,0.783372,0.739351,0.795423,0.620063,0.590701,0.715858,0.692072,0.588826,0.580989,0.589435,0.419482,0.676261,0.531389
CPS 144,0.18889,0.46993,0.39352,0.562034,0.435024,0.827647,0.749367,0.688572,0.473578,0.524837,0.603536,0.805011,0.649265,0.541582,0.535639,0.583801,0.476621,0.747452,0.512571
CPS 144,0.11618,0.40414,0.34398,0.617413,0.480297,0.769823,0.791663,0.757494,0.772357,0.49739,0.601426,0.88972,0.624169,0.543827,0.545929,0.57723,0.473922,0.759505,0.493101
CPS 144,0.1275,0.56122,0.81423,0.53499,0.373743,0.774952,0.740204,0.542171,0.678406,0.708049,0.650631,0.594201,0.75192,0.558234,0.519478,0.601459,0.423211,0.666094,0.445068
CPS 144,0.16111,0.44832,0.67556,0.616538,0.464502,0.774952,0.81276,0.80032,0.895282,0.682245,0.708099,0.744579,0.702262,0.565216,0.572634,0.602698,0.448102,0.686538,0.529753
CPS 144,0.18529,0.42157,0.33063,0.682674,0.471343,0.787726,0.802523,0.579519,0.731869,0.577591,0.578931,0.855474,0.726302,0.564149,0.551474,0.599522,0.514979,0.766142,0.539535
CPS 144,0.12917,0.42125,0.29592,0.546859,0.464502,0.757033,0.795466,0.783627,0.696093,0.457201,0.575694,0.862191,0.661814,0.494285,0.667868,0.633844,0.466639,0.766142,0.520055
CPS 144,0.14,0.45185,0.74074,0.570381,0.435024,0.686082,0.756399,0.579519,0.478269,0.58569,0.591928,0.755767,0.546001,0.518513,0.519472,0.583801,0.4725,0.747452,0.516558
CPS 144,0.15,0.44578,0.73542,0.643045,0.390273,0.748331,0.81276,0.747386,0.856855,0.750218,0.636922,0.731564,0.614802,0.513126,0.462654,0.669282,0.413994,0.656033,0.515765
CPS 144,0.125,0.39411,0.34517,0.531688,0.435379,0.786083,0.719509,0.702373,0.794517,0.458243,0.600479,0.791062,0.491842,0.577987,0.572634,0.564309,0.454501,0.731502,0.48798
CPS 144,0.3,0.5,0.68,0.555822,0.464806,0.756064,0.711155,0.516104,0.436903,0.440305,0.55406,0.672223,0.489019,0.573704,0.567462,0.596717,0.483657,0.681463,0.432972
CPS 144,0.17188,0.43956,0.28598,0.754022,0.539848,0.765468,0.726628,0.54139,0.635792,0.446629,0.538782,0.859543,0.683557,0.523951,0.507884,0.579508,0.482807,0.77803,0.481938
CPS 144,0.15833,0.53317,0.72727,0.509259,0.405397,0.781736,0.805353,0.645012,0.661603,0.703081,0.669216,0.695269,0.718005,0.528644,0.504339,0.641254,0.405139,0.646073,0.468505
CPS 144,0.10938,0.53038,0.93878,0.59345,0.471343,0.523453,0.729796,0.696325,0.444035,0.496791,0.489344,0.663953,0.700443,0.546038,0.661465,0.408213,0.4171,0.712611,0.480207
CPS 144,0.15,0.44475,0.2872,0.554558,0.469075,0.74393,0.753814,0.476624,0.535751,0.43275,0.557393,0.783894,0.588778,0.634498,0.767603,0.556992,0.512704,0.814836,0.51192
CPS 144,0.17917,0.43304,0.28009,0.748735,0.539848,0.757033,0.726628,0.555157,0.635792,0.409627,0.520155,0.844755,0.669047,0.523951,0.507884,0.584305,0.482807,0.77803,0.477722
CPS 144,0.125,0.54386,0.32895,0.49183,0.378215,0.784665,0.74576,0.557534,0.646967,0.600454,0.619035,0.55719,0.70887,0.544455,0.528513,0.541995,0.412244,0.676261,0.50531
CPS 144,0.11111,0.43709,0.35714,0.616926,0.45719,0.740423,0.781455,0.768008,0.803431,0.551071,0.539378,0.806569,0.597311,0.560919,0.647715,0.576684,0.45733,0.759505,0.540822
CPS 144,0.23056,0.52667,0.75981,0.530885,0.375452,0.648694,0.79702,0.624387,0.686951,0.767554,0.579463,0.654654,0.565432,0.521759,0.500431,0.611904,0.448867,0.535515,0.471564
CPS 144,0.13929,0.4625,0.27871,0.587056,0.452602,0.677062,0.65605,0.524956,0.488466,0.456343,0.594505,0.712525,0.508204,0.678669,0.711942,0.62459,0.411261,0.784987,0.508961
CPS 144,0.11071,0.44072,0.38417,0.676577,0.483689,0.694879,0.804959,0.783627,0.696093,0.482046,0.526722,0.845486,0.67526,0.56025,0.667868,0.621822,0.473922,0.790103,0.525204
CPS 144,0.13,0.45283,0.36719,0.503108,0.44624,0.740423,0.707772,0.498809,0.687348,0.421859,0.557658,0.642077,0.515547,0.600454,0.658534,0.618662,0.457929,0.784987,0.447773
CPS 144,0.16667,0.4223,0.27699,0.763595,0.539848,0.732242,0.774498,0.76,0.825889,0.481401,0.533045,0.806569,0.70886,0.529601,0.548586,0.598857,0.433535,0.77803,0.546358
CPS 144,0.13929,0.49599,0.8254,0.64889,0.415586,0.730514,0.877428,0.777168,0.816393,0.65904,0.644653,0.790375,0.657494,0.515746,0.516114,0.6199,0.410033,0.686538,0.467583
CPS 144,0.13333,0.46026,0.83333,0.65043,0.396011,0.732655,0.826198,0.753834,0.856855,0.746475,0.643539,0.731564,0.623059,0.51125,0.516114,0.647126,0.41374,0.666094,0.515765
CPS 144,0.12917,0.38916,0.38961,0.574067,0.446763,0.786452,0.711155,0.776044,0.838928,0.591679,0.614715,0.643465,0.531716,0.570447,0.564329,0.572352,0.490779,0.75443,0.471699
CPS 144,0.18333,0.43438,0.39744,0.61989,0.445778,0.783966,0.796006,0.753834,0.860194,0.783333,0.632973,0.719446,0.698155,0.508013,0.525344,0.604673,0.423196,0.646073,0.490478
CPS 144,0.1275,0.41331,0.38745,0.541293,0.45391,0.710325,0.781455,0.485263,0.731869,0.497607,0.588155,0.800132,0.612396,0.678669,0.689434,0.626995,0.446033,0.773443,0.491157
